"love the sound, earcups get warm on ears. Biggest disappointment is the ear tap control.......totally worthless. It does what it wants. 3 taps back shuts it off. two taps forward................worthless. I still like them, but they are very over marketing sold. good sound, but the description is deceptive. GREAT BATTERY LIFE!",4.0 out of 5 stars
"Bought this product twice. Once in 2017 and again in 2019. The first pair fell started falling apart after 3 months (headphone material). The second pair lasted a few days over the 1 year mark and although this time they didn’t fall apart the power LED won’t shut off.

I tried all the different methods on their site and what others suggested doing, but nothing worked. I contacted beats support and they said I was out of the limited service warranty period so I would need to pay $129 to have them fixed or replaced.

I bought my first pair at $200+ and the second pair at $150 and now they want another $129 to fix a problem that seems to be an ongoing issue with their product due to poor construction. Aside from that, they sound good, which is why I feel inclined to give 2 stars, but based on my experience with these headphones that’s as much as I’m willing to rate it due to poor construction and warranty services.

If you’re going to buys these make sure to get an extended warranty or purchase them at Apple with AppleCare.",2.0 out of 5 stars
My son got these for his birthday. He loves them so much! He always has them on his head and loves the wireless feature. He can have his phone at one end of the house and go all the way to the other end of the house and it is still connected. He had an issue setting it up. You hit the button for 1 second for apple phones and 5 for android. The battery last a long time. He normally charges it at night but it last all day and isn't dead at night when he goes to charge it. The sound is incredible and it is so soft and light weight on the ears and head. I would defiantly recommend these to anyone or any age that loves listening to music or watching movies on tablets/phones.,5.0 out of 5 stars
"The reason why I'm giving 3 stars is because the Apple support is great and they are arranging to give me a repaired unit soon, the sound quality is really good as well, and the battery life is crazy long.
I have used these headphone really not even 6 months of regular usage, I have not really over used them, I mainly had them on the pouch, but still, in less than a year they ended up looking like in the pictures below.
I am not sure at this point if this was faulty unit from the manufacturer or who knows what.
I never dropped the headphones, never use them while on the gym, to be in contact with water, but still.
The product on the sound aspect, has an amazing texture of base, lows, it really makes you immerse on the sound itself, I just wish this wouldn't happen. Hope this helps, as many other experiences might not be the same as mine.",3.0 out of 5 stars
"I bought this back in July I got the matt black. When I open the Box it came with beats charger cable and small pouch accessories and it was already charged, it was so easy to connect to my phone and took hours later to died on me. charged again took it to the gym and it was perfect the wireless comes in handy I can answer the phone and talk perfectly would definitely recommend I will be buying more for Christmas for my husband and teen son.",5.0 out of 5 stars
I love mine so much I decided to buy our daughter a set for Christmas. Iv used them for a couple of years. The sound is perfect pitch. They're easy hook up and use each and every time you use them. My favor time to use them are on a airplane flight. My ears just cant take offs or landings. I put them on and it help tremendously my ears dont plug up anymore or painful on flights. I highly reamend these.,5.0 out of 5 stars
"I had to say I took a huge risk lol i saw a bunch of negative comments I was like should I get them or not. I don’t know about the other customers, but I got my Beats and I am happy with them. Real deal not Fake atleast mines were real and I got the satin gold and not “Jason’s” old headphones or bose whatever brand that headphones are. Just take care of them. I feel like most of the picture up there are for attention. None of them did an unboxing video from the beginning, its a bunch of photos. Anyone can say its fake. I will tell you this if it did not have shrink wrap on it send it back. I got new ones my cords and Accessories were in the box my beat sticker it look like it was straight from apple.",5.0 out of 5 stars
"I love these headphones. I lift with them or ride my bike (not always safe, since they are noise cancelling). I love the ability of being able to zone out and listen to music.

They also bring a wire in case your rechargeable battery runs out of juice.",5.0 out of 5 stars
"I generally like Beats headsets. The sound quality is great and they are elegantly constructed. This is the second Beats product I bought. The first one (Beats Studio Wireless Over-Ear Headphone) broke at the hinge after two years of daily, but careful use. I replaced them with the Beats Solo3, but they lasted exactly a year and six months before one of the speakers became intermittent and eventually stopped working completely.

Beats headsets are expensive. I don't mind paying for quality, but I this will be the last Beats headset I purchase.",2.0 out of 5 stars
"I won’t buy Beats merchandise ever again. The power button to operate the wireless function on these headphones quit working within a year and a few months of purchasing. Amazon would not stand behind a replacement.
I was told to call the 800 number for Beats, and they were not helpful either. They will not replace since the headphones are only 5 months past warranty. They should last longer than 12 months because they are not an inexpensive pair of headphones. Very disappointing. Don't purchase this product unless you want to lose over $200.00.",1.0 out of 5 stars
"I purchased two pairs of these as a Deal of the Day, but they are really just a Trick of the Day. Of course I saved them for a Christmas gift, months past and I never knew it was faulty. I gift one to my son, and the other to my 14 year old nephew. He was so excited .... but d*** only one side worked. I mean you want to look cool as a teenager but only one side?? What a waste of money. Its like they almost know in advance that you'll be stupid enough to hide these away long enough that the super short 30 day return period passes. And don't bother calling about how they don't work. They will just tell you that they can't help you or to call the manufacturer. Likely as not these are second rate and thus the deal. Remeber that in life nothing is this good; unless its broke.

So it will stare at you from its crisp looking box. Just not working... and you threw your $$ at it. Like a sucker.",1.0 out of 5 stars
"Everyone. Please do not buy any product from Beats. All beats products are made from China from really cheap materials and other things in the making of the product. So they are sold here in the U.S for an exaggerated high amount price, and it’s a big profit for the Beats company. Don’t fall into just the brand and it’s marketing strategies. Would you rather look for well-known brand or for quality headphones, proven to work and perform outstandingly? And these other outstanding products are even cheaper than Beats. Why, because the price for Beats is an unreasonable price. The Beats are not worth that price because it’s made with cheap materials. Always research first and read reviews. I was actually in Best Buy today and they told me that Beats are the worst earphones you can buy because of how cheap they’re made. Best Buy themselves even have countless statistics and proofs that the earphone they sell are legit and actually work.",1.0 out of 5 stars
"Product was offered at the best price around, prime shipping, etc....no reason to be skeptical when purchasing. The product shows up as a used returned - I pulled a long blonde hair out of the earpiece. 1/8"" phone wire has black streaks on it. I paid for a brand new product and what arrived clearly had been ""test driven.""",1.0 out of 5 stars
"These earphones are wonderful! Bought them for my husband for fathers day, they arrived perfectly in time. He looooves them. They’re easy to connect via blutooth to his phone, ipad and our TV. Battery lasts hours so they last a day-long trip. They’re great at cancelling outside noises so he can listen to an audiobook on a plane without getting interrupted, away from the hubbub. They are pricy but quality is beyond expected. This is the first paur of beats we buy but probably won’t be the last.",5.0 out of 5 stars
"Bought used, but inspected, and the right side only had SOME static/sound that I could hear at top volume. Started return process and agent said he notified some dept & Beats regarding the problem, so...hopefully...this pair of headphones doesnt get sold to yet another customer. BE CAREFUL WITH USED ITEMS EVEN SOLD BY AMAZON! Headphones failed to pair to an Android phone. Phone didnt recognize them. They might work after charging, but I didnt risk it due to the cost.",1.0 out of 5 stars
Had a pair of Beats a few years ago and loved them. Bought these on Prime day for half off and as usual are my favority headphones once again. Very long battery and overall great sound. I also have Bose headphones and these are far superior in sound and quality in my opinion. I also like low end in music being a drummer.,5.0 out of 5 stars
"Earpieces are falling apart. This was an absolutely joke of a product to buy. They're not being worn for working out or any activity that would warrant the earpieces to fall off of the headphone. Prior to this, the leather around the earphone was coming off, like many other reviews stated. BE AWARE, this is either an absolutely fake product, or beats are some crappy headphones. More than likely the former. DO NOT BUY! Please! Save yourself the headache.",1.0 out of 5 stars
"These were what one of my grandsons wanted for his birthday. I had no idea if they really were worth the money, but he was ecstatic when he opened them, as were the other grandsons. I listened through them and it was a great quality of music and sound cancellation. I've no idea of the battery life as I've not asked him. He still loves his headphones and Nana and Papa gained big points in gift giving with these. Hah.",5.0 out of 5 stars
"Got these for Mothers day last year. Started wearing them in January on a daily basis. They only lasted 4 months and then they would no longer turn on. Said theynm had a full charge but would never turn on again. Waited a few days and kept trying them. Called Apple to have them repaired and got nothing but horrible customer service. Apple just lost another fan. If they can't stand behind their products or at least build something that works longer than 4 months, they are no better than their Chinese Knock-offs. My husband bought a similar wireless pair on Amazon for $29 and they sound the same but have lasted him the entire time he has owned them with no issue. He just ordered me a pair. Could have bought 8 pair for the price of these crappy beats.",1.0 out of 5 stars
"Not a knockoff.
These are the best sounding pair of headphones I’ve ever owned, and the decision to purchase was not taken lightly because of the cost. Sound quality is amazing. I’m hearing lyrics I’ve never heard before.

The ONLY downside to these is comfort. They’re fine if I’m wearing them for only an hour at a time, but any longer than that and my ears start to hurt because of the pressure. It almost makes me want to consider saving up for a pair of over-the-ear Studios.",4.0 out of 5 stars
"I take care of all the electronics I own. I've gone through maybe ten or fifteen pairs of earbuds so far. These beats aren't those earbuds, and they aren't like many headsets

This is a stupidly comfortable over ear headset with the sound and design to match its Apple product cost. It has lasted me seven months without any sign of trouble. It is sturdy, easily collapsible, and a fast charge for the one or two week charge you could get out of it, even with playing music everyday. Its bluetooth connection is crystal clear and easy to configure most of the time.

However, I am a six foot adult male with a big head. I should've gone with the Beats Studio 3 since its a much larger design for a little bit more money. I don't even remember how I broke the bands on the sided of the headset, though I'm keeping them together via tape. The cost to repair the headset IN APPLE STORE STYLE costs as much as the headset, which is ridiculous. Thankfully, my beats are still fully functioning, and I plan on buying another headset when I have the money.",4.0 out of 5 stars
These headphones are great if you can get them to connect to your iPhone. It takes about 15-30 minutes every time you want to get them to connect to your Bluetooth. I’ve tried everything. My headphones power button will be flashing and my iPhone will be searching and nothing happens. You just have to keep powering off the headphones and turn them back on to flashing or keep shutting your phone off and turning it back on. The 15th time of doing a combination of those things will eventually work and it will connect.,2.0 out of 5 stars
"I like these headphones because they look nice and the sound is pretty good. Unfortunately, after about an hour of wearing them, they start to hurt my ears and the sides of my head. Also the cable works for audio but the mic didn't work. I thought ""no biggie"" and ordered another cord but it was the same issue. Unlikely to buy again.",3.0 out of 5 stars
"These are the worst overpriced headphones ever!! They will not sync with my devices, which is my main complaint. The device name is a bunch of lower case “j”. I think these were factory reconditioned. I rarely write reviews but, this is the third product I’ve purchased recently from AMAZON and had nothing but problems with!!!",1.0 out of 5 stars
Love the product however it had to be replaced because it would not charge correctly. Luckily the year warranty covered it. This is the second pair I have had. The first pair has one headphone that no longer works and it wasn’t under warranty so I am stuck paying $150.00 to get it fixed. Therefore I bought a extended warranty for the the current pair. After paying over $300 for each pair I think they should last longer without having functional issues!,3.0 out of 5 stars
"I work with a lot of virtual conference calls. I had a Jabra provided through work, but couldn't pass up the prime day deal. The wireless microphone in the headset is fantastic. Very important to mute as it will pick up quite a bit.

Connects with ease to all my devices--iphone, bluetooth dongle on desktop pc, work lenovo laptop.

I seem to only have to charge once per week. I was torn between this set and a bose set. I don't regret my choice.",5.0 out of 5 stars
I wish i wouldve just bought these at the store brand new instead of on here. Headphones are not new!!! Ive had them barely over a month and they wont stay charged for the bluetooth and now the sound is going out. I've only worn these probably a handful of times.,1.0 out of 5 stars
"I got these headphones to replace a Phillips brand that more than exceeded my expectations for the price I paid. I chose Beats brand because of their quality reputation and was really excited for their noise cancellation ability. While the unboxing was impressive and I enjoyed a full charge at arrival, these offer absolutely no noise cancellation as advertised. I bought two pair: one for myself and one for my kiddo. For the price I paid, I am extremely disappointed.",2.0 out of 5 stars
"I purchased these to finally go wireless with less ports on my work machine than before and I got to use these for about 6 months before they stopped charging completely, rendering them useless as wireless headphones.

They’re very pretty, and the folding aspect with the case is clever. The wire for using them as wired is nice but, if I wanted wired headphones I wouldn’t have paid an extra $100 for these.

Additionally, it’s worth noting that you should be aware of the size of your head. I wear glasses and found these very uncomfortable to wear after an hour or two because they pushed the arms of the glasses into the sides of my head. I could get around it by pushing the arms of my glasses over the ear cushion but this obviously messed with my astigmatism prescription.

The charging problem is not a one-off thing. Do a web search and see that many people have needed to fix this and it involves cutting open the headphone to rewrite it yourself.",3.0 out of 5 stars
"I bought these because they were on sale for $140 that day. That’s a decent price for them. I wouldn’t pay much more though. They are a little tight and pinch my ears after awhile—my head is not huge.

NOTE: the studio version has noise cancellation, the solo version does not. I bought these bc they were cheaper and the noise cancellation function gives me motion sickness.",5.0 out of 5 stars
"My fiancé gifted these to me for Christmas to replace my old Beats which were not wireless.

I love these so much! The color is beautiful and actually matches my hair. Sometimes my family tries talking to me not realizing I can’t hear.

The battery has up to 40 hours and it really does feel like it lasts forever. I can’t wait till I travel again because they are going to be amazing to use.

I highly recommend.",5.0 out of 5 stars
"These headphones were terrible! When the box arrived, it was not completely sealed. It looked as if it had been previously opened. Also, the zipper to the carrying case that comes with it was broken.

After using it only 4 times, and within the first week of owning them, the material broke away from the plastic on the right side air phones as shown in the picture. Also, the headphones plastic cracked and split open and the backing to the auxiliary device mic fell off and wouldn’t click back on. I question the authenticity of this product. I feel like I purchased a knock off sent to me in an original box. Not happy. Returning them.",1.0 out of 5 stars
"I will admit I am a long-time review lurker, but never actually post reviews here because I'm lazy. However, I felt as if I should give an honest review for these, as the holiday season is approaching.

I'm a HUGE music guy and have had a pair of Beats and every On-Ear model since they first rolled out. My Solo 2 wired in headphones got stolen out of my luggage and I recently got the iPhone 8, so I figured it was finally time to venture into the ""Wireless"" territory. I purchased the Solo 3 Wireless Gloss Black pair back at the end of September and everything came as expected and they looked awesome.

However, after 45 min at the gym and them being fully charged, they just turned off and would not power back on. I tried numerous Youtube videos of resetting them and charging them, but nothing. I chatted with an Apple associate and ended up bringing them in to the Genius Bar and even they were baffled at what was going on. I sent them in for repair and got them back a few days later and after one use the same issue occurred.

I then went to the Apple store again and we looked at everything, software on my phone, the headphones, etc, and they were still baffled. I sent them in again and they sent me a new pair. This new pair worked well, but would not power off (light always flashing) and also would not charge at all. Maybe it was just the Gloss Black style? I don't know.

Finally, after about a month of frustration, I sent them back to Amazon and searched forever on Amazon for a new pair of great wireless headphones (since I used gift cards to buy this), but could not find anything that had the fashion, fit and sound that I liked from my Beats.

As a loyal Beats fan, I insanely purchased a new pair of the regular Black Solo 3 Wirless beats and so far everything has been working amazingly, the sound is awesome, the battery life is insane and they fit perfectly for when I'm going running.

Moral of the story is these headphones are really great, but like they always say, ""third time was a charm"" and the whole process of getting there was a bit frustrating. Therefore, I caution on the side of buying any warranty on these, as all of my costs were taken care of and I didn't spend a penny extra.",4.0 out of 5 stars
"I'm a headphone enthusiast and I love these headphones. I have Sennheiser 600HD's, amped, in ear monitors, in ear Bose headphones, and about 4 other cans.

I would say these are ""Fun"". They don't have a huge sound stage, but you can't expect a huge soundstage from on ear headphones. They sound great for Bluetooth headphones and they feel comfortable.

I originally bought these for use in the gym since I workout 6-7 days a week but honestly I sweat way too much and these only make it worse. If you're a sweater then don't get these on ear headphones, you'll be miserable, you'd probably be better off with the in ear power beats.

I give these 5 stars though because they just sound fantastic. And they have a 40 hour battery life. That's just wild to me. They are the best (or should I say the funnest?) Bluetooth headphones I've tried out so far and I tried out quite a few before buying these.",5.0 out of 5 stars
"Ok so I’m a really picky person when it comes to headphones, I have gone through jbl, skullcandy, Apple. You get the point, I’ve been through a ton of headphones, but these ones have satisfied me the most. Alright to my review, bass: bass is alright I’d say, enough to satisfy me, not to much not to less, I will be honest when this is at max volume, it will shake your head hard, but if you can’t handle that volume I do not recommend. Sound quality: this is what I love about them the most, their sound quality is litteraly crystal clear. absolutely recommended if you just want to hear every detail of the music and video that you are watching. Comfort: the insides are made of memory foam which is really soft when worn in warm temperatures, which is really good, the top part has padding. but when in a cold temperature it gets really hard and uncomfortable, so if your looking for headphones for a cold climate, I do not recommend these, I have a couple of friends who absolutely destroyed their headphones, like torn the leather from the headphones, but to prevent that, keep it in a case at all times you are not using it, don’t leave it on the floor, on a desk, basically anywhere without its case(provided). Noise cancellation: their is some to no noise cancellation on these headphones, so if your in a loud environment your going to hear it. Noise leakage: I have tested these in a quiet environment and no one will here you, ok if it is at like max they can here it but it’s like a whisper(friend told me). So if your looking to listen to this in like a library, these absolutely for you.",5.0 out of 5 stars
These headphones were a splurge for me but turned out to be an expensive disappointment. Wireless solo3 right side stopped working after warranty expired. Took great care in keeping these headphones pristine and even bought an additional matching case. Fees to repair start at $130 with $7 shipping just to look at them. Waste of money and won’t be replacing them with Beats. I can buy better ones from other companies for less than the cost to repair or replace.,3.0 out of 5 stars
"I reeeeeally wanted to like this. I have another brand already and heard my sister's Beat. I decided to get myself one. The sound quality does not justify the price. It is not far from the $37.00 wireless unit I have, but fine I was going to keep it anyways. Then the biggest obstacle was the functionality. On my headphones, I can easily maneuver back, forth and sound up and down. The Beats did not seem to have the feature. Nothing other than power on and off. I am rather computer savvy but could not make it work. Back to the MPOW unit. It functions better for me.",2.0 out of 5 stars
"First off the connectivity of these is great. I was two floors above my phone and they performed like normal! I am an Apple user so that might be why it's so good. These are super comfortable and they fit my head super well! The battery life is no joke too, I charged them too 93 percent used them the entire day checked the battery and there was still 87 percent left! Once you put these on at about 5 or 6 volume everything else fades out. The controls on these are also super helpful. You can adjust the volume, activate Siri, pause songs (works with Spotify) and pick up and hang up calls, I mean what else could you want. These look super sleek on your head. I recommend the matte black because then they don't take fingerprints and scratches easily. One other thing is the mic. It might just be me but there is a slight echo so you can hear what you are saying. Everyone that I've called says that I sound great! In conclusion, these are a great pair of headphones and they are totally worth the money!",5.0 out of 5 stars
"These stopped working on one side; the leather started coming off! We
Sent them to Apple to fix; they accused us of third party tampering which did NOT happen and they sent them back in worse condition then they were when we sent them and now they are completely unusable. The warranty needs to be honored! It has not even been a year!",1.0 out of 5 stars
My wife uses these every time she goes to the gym - this is the first pair of expensive headphones that she is actually willing to use. Great battery life and works flawlessly with her iPhone. She is very pleased with the sound quality and it does a great job playing that hideous hip hop crap she listens to. Other reviews are luke-warm on this model but I can't agree with them - it's great value for money.,5.0 out of 5 stars
"it s the first time purchase an on-ear headphones so can not compare with other products. I have it for around 2 months now, sound quality is a bit above average, It has plenty of bass. like other Beats products, quality looks good. The battery life amazed me, 1 hour charge and I use it for 4-5 days, 10hrs/day. The range is pretty far, more than 50 yards I still have good connection. The only thing bothers me is that it hurts my ears after around 1 hour of using. I tried to stretch it by put it over a few book, then use hair dryer to heat it up, leave it over night. It helps quite a lot.",4.0 out of 5 stars
"I bought these for my hubby as a graduation present since the ones he had were the wired ones. Gave it to him for graduation and he originally didn't even use them for about a month. So, about 2 months after purchasing them the cover on the ear portion began to come apart. The thread just started to unthread and now you can see the cushion part of the ear. He doesn't even use them anymore. I am very disappointed as these headphones are not cheap and this was his graduation present for getting his Masters!",1.0 out of 5 stars
I got these for a trip and I still love them. They work very well and match my phone. They have a case so I can keep the cord and charger all together. They are adjustable and easy to set up. Noise quality is really great. These are not noise canceling ones but they block out noise well. They turn off in MN cold if you do Bluetooth but work just fine with the cord. There are many color options too.,5.0 out of 5 stars
"The biggest quality these headphones have is by far how convenient they are and how easily they connect to an iPhone. They also look very good and the sound quality on these headphones is all right as long as you aren't expecting too much. The controls are also subtle and easy to reach.
However, I cannot recommend this product. The biggest problem with them is how fragile they are. After only six months of casual use, substantial damage is visible. Particularly on the headband, which lacks cushioning and tears very quickly. The other problem is the price. You can find headphones that accomplish the same job for about half the price when looking at brands like Sennheiser or AudioTechnica.
This product seems to be aimed at younger people looking for good looking and convenient headphones. I recommend that you save your money and look elsewhere for headphones that look just as good, sound just as good and are far cheaper.",2.0 out of 5 stars
"Birthday present for my 15 year old, he absolutely loves them. I tried them myself and the sound quality is amazing. Couple of quick points:
1. do not have the audio cable plugged in when trying to turn on or setup Bluetooth. The cable needs to be left out in order to do that.
2. if you do use the audio cable, the 90 degree elbow end goes into the audio device and the straight end goes into the headphones. otherwise you will only get sound out of one side.
We had a couple issues initially, but that is only because we didn't follow the above two points. After figuring those out, the headphones work great. Great sound and decent comfort. Easy to setup.",5.0 out of 5 stars
"I am constantly wearing headphones and wanted to switch it up by getting a pair of over the ear wireless headphones. I've been looking into getting Beats for a while and was excited to try these out!

1. I love the look of them! Thought I'd look hideous in over the ear wireless headphones but they're super cute and look great.

2. I love the optional cord to plug into devices (not the charger). Provides a nice option if you want to use that!

3. They're kind of comfy. Not the most comfortable I've ever experienced but decent. Maybe it adds to a little discomfort with the fact that I have multiple ear piercings that perhaps are a little smushed with these style of headphones.

4. The sound quality is AWESOME! So great.",5.0 out of 5 stars
"First off let me say that when they are not broken, they are excellent headphones. Sound quality, battery life, range, all of that is great. The problem is they are not durable at all. The first pair I owned, I had to send back to the manufacturer after 6 months due to the battery that all of a sudden stopped charging. It was under warranty so they were replaced. 9 months later the right headphone stopped working but because it was past their 1 year limited warranty (from purchase date) there wasn't anything I could do. I ended up giving them a second chance and buying a second pair, which lasted a little over a year until one side of the headphones (they are expandable) came clean off the headset. For $250 dollars I expect them to last longer than a year. I would suggest going with a different companies product unless you are comfortable replacing these every 12-18 months. All in all its been 28 months since I bought my first pair and now I need to buy a third set of headphones, it will not be from Beats.",2.0 out of 5 stars
"Broke after a year. Nothing weird, just wouldn’t turn on one day. Sent them into apple for 130$ for service. After hours of dealing with the service department, they told me I “made product modifications” and they won’t fix them for the 130. These have never left the office. Essentially was accused of being some sort of bedroom hacker with my headphones? Stunningly ridiculous. They told me they’d fix them for $369. Not sure if they’re aware how much they are new? The whole experience is insulting, I won’t be buying more beats products.",1.0 out of 5 stars
"I loved this product and gifted it to my wife for her birthday. Its been 5 months and she has barely used these. In the starting she mentioned that it gives her pain in the ear lobes, but i said may be she is not used to headphones so it takes time adjusting. Now she started back and has got a permanent pain in the lobes that hurts her in her day to day activities specifically sleeping as the ears touch he pillow. She has stopped using it now and this product is a waste for me. I want to return it back and need my refund but amazon will not entertain it now. It has created medical issues for my wife and the product is still almost new here. I invested money here and i m really really disappointed with the quality.",1.0 out of 5 stars
"Full disclosure. I am an MPow guy that is very satisfied with the quality over my wireless headset. That said, I could not pass up on the deal during Amazon Prime Day. I got this headset for 55% off normal cost and have not been disappointed with my purchase. Very impressed by this headset. Mind you, I was the guy that would never spend $300+ on a pair of premium wireless headphones. At $146 you can't go wrong. ;)",5.0 out of 5 stars
"Bought these over three years ago and use mostly for travel and when I'm walking.
Had to take them to get replaced a little over a year ago because they stopped holding a charge and apple replaced when they could not repair. Well now the same thing is happening with the replacement. Couldn't get 2 years out of either head phone and since the one I have is a replacement no further warranty.",1.0 out of 5 stars
"Really disappointed. When my wife first used these, running outdoors, they only lasted 5 minutes then shut down. She fully charged and tried again and once again, they stopped working after 5 minutes. Amazon replaced and the new pair is doing the same thing. I thought I was buying top-of-the-line equipment. By the way, the sound is good until they shut down. Honestly, I wouldn't buy these if you live up north where the outdoor temperature falls below 32 degrees.",2.0 out of 5 stars
"Great product, until it stops working. 7 months use and no sound out of one side. Ear pads are also ripping away from frame and just look like material is crumbling.
Still under warranty, so we will see the fix they offer. Will update. At this point, not worth the price we paid, wouldn't buy again.",2.0 out of 5 stars
"Shockingly poor quality materials and subpar construction for a premium priced product from Beats (and Apple). The sound is solid - although they should get louder in my opinion - but after just a handful of months of ""light use"" they are literally falling apart. There are two places where the adhesive has worn off and the components are separating from each other. Keep in mind, I'm not some punk kid who doesn't care for his stuff, I'm a 40-year-old man who absolutely babies my electronics!",1.0 out of 5 stars
The first Beats Solo3 received did not work. They would not go wireless nor would they fully work while plugged in. They had many issues. Amazon immediately sent a replacement as I packaged and sent the return item. The replacement head phones were as expected and worked great! My son has enjoyed hours of listening time in the few days he has had them. The battery is amazing and he loves the sound and feel of the headphones. A definite recommend.,5.0 out of 5 stars
"I like this product very much. I have to say when I saw the packaging it made me realize how high the standards were. The unboxing experience was top notch and couldn’t ask for better. The first thing I notice when I put these headphones on was that the earmuffs were really soft and comfortable. Then I paired these up to my iPhone and I couldn’t even imagine the simplicity apple has created to pair these beats to a device. Next I played some music. It was very high quality and they were better than any of the headphones I’ve had before, the highs and lows were very balanced. And do not worry about these being counterfeit because I was worried when I purchased them but when I paired the beats there was proof of the W1 chip because of the simple pairing. The battery life on this is also remarkable I didn’t have to charge these for weeks till they were dead. Overall I really recommend picking these up, bye and I hope u like your beats. :)",5.0 out of 5 stars
"I bought these Beats headphones because they were on sale, and because I thought ""It's been a while since I had beats, maybe I should give them a second chance."" I should not have. I may be biased since I own high quality headphones, I have Bose QuietComfort 35ii and Sony WH-1000XM3s. I was expecting sound quality maybe just slightly below these with no active noise canceling since they were just on-ear and what I got was far below my expectations.

Sound Quality: 2/5
By no means are these the worse headphones I've ever listened to, but they are the worst headphones I have ever listened to at this price point. The trebles are just meh and that's the best part of these headphones. The mids sound like you're listening to someone else's party down the street or you're listening to someone else's music through a wall. It's atrociously bad and this is the worst part of the headphone. The bass is actually okay... until you have both bass and another range of sound playing at the same time. The bass quality is nice, and these really boost bass but you sacrifice washing out the rest of the song into a muddle mess and hearing nothing but slapping bass. This is fine, if you're a basshead and these headphones are GREAT when I'm listening to a bass-heavy rap song or EDM, but when I want to listen to anything else they're pretty trash.

Appearance: 3/5
These are beats and they look more like a fashion statement than any real headphones. Audiophiles will smirk as you pass by them because they know you paid way more than these are actually worth.

Comfort: 1/5
The clamping force is too hard for anyone to wear comfortably especially compared to what else is on the market for this price point. On top of that the materials used are super uncomfortable. The rubber headband pulls on your hair (and mine's short, I'm in the Marine Corps), the ear cups are stiff and made of some type of pleather probably, and after a half hour of wearing them (ONLY A HALF HOUR!!) I don't want to continue listening to these headphones since they push on my ears uncomfortably, grip my head and pull my hair (I'm not that into BDSM, thank you).

Ease of Access (iOS): 3/5
Ease of Access (everything else): 1/5

Connecting to an iPhone or iPad is a breeze, just turn the headphones on and bam you're connected for the most part. Sometimes it's a little finnicky. In comparison, the airpods have a much smaller form factor, better latency and better range.

Connecting to any other device is like trying to fight your mom; you'll probably win, but is it worth it? Definitely not. These will connect to your other devices, but in order to stop it from connecting to my iPad even when I had told my iPad to forget these headphones I had to take my iPad to another room and turn on these headphones outside with the device I wanted. Definitely cumbersome.

For full price of $299.99 these are just not worth it. Even for the discounted price of $160, they just aren't worth it.
Amazon has plenty of other well-priced headphones on the market...

For bassheads: Skullcandy Crusher Wireless ($120)
For flat EQ but good sound: Bose QuietComfort 35ii ($350)
For the best acoustic sound: Sony WH-1000XM3 ($350)
Best sound on a budget: Audio-Technica ATH-M50x (on sale for $130, but usually $150)

In summary, if you want convenient iOS headphones, just buy the airpods. If this is you're first time venturing into the expensive headphone market, I hope this review helped you move away from these headphones. I really don't know who these are for except people who were previously fans of the Beats line. If anything though, I think their sound quality has further degraded from when Beats was partnered with monster headphones. I hope this review helped!",2.0 out of 5 stars
"These are AWESOME! As a Mom, I am typically not a “name brand” kind of person. These were a gift from my husband and really a splurge, but I absolutely love them. Doing laundry, dishes, and other housework is much more enjoyable listening to music and these do not fall off my head like other headphones and earbuds I have owned in the past. So any Moms out there who aren’t sure about these, just go ahead and make the purchase. High quality, easy to connect, and well worth the money!",5.0 out of 5 stars
"love my headphones and if it gets soiled, I use a wipe or a damp soapy rag to clean it and it is a good as new. It cancels out everything and the battery life is as promised, I listened to my books when I’m cleaning the house, running errands, and doing choirs and I’m never worried that the battery is going to fail me. For how I use it you would think I would have to charge it daily, but I don’t. It’s a great product.",5.0 out of 5 stars
"This is my second pair of Beats and both stopped functioning after about 18 months. My last pair would not turn off. I did a factory reset that worked but now it won’t turn on. I’ve tried every trick known to the Internet to no avail. Beats updater says that my firmware is up to date and that my Beats are functioning. Obviously not. On a good note, the battery life and sound quality are both great.",3.0 out of 5 stars
"I loved them for everything except for comfort. After less than 30 minutes, I continually had bad ear and jaw pain. I could feel my ears throbbing while wearing them. I tried moving them around and stretching them out to no success, so I'll be returning them.
I'm definitely a believer in everything else about them, so I hope they make future iterations that'll work for me!",3.0 out of 5 stars
"I like the sound quality, the lightness, and I’m pleasantly surprised by the comfort level. I have previously owned Beats Solo 2’s Wireless and they did hurt my ears after wearing them awhile. I’ve worn these for hours straight with no issues. The bass is sufficient and the Bluetooth connection with my iPhone is flawless! I’d say these were a great purchase at 129 dollars during the recent Cyber Monday event.",4.0 out of 5 stars
"These are HORRIBLE! I have gotten 2 different pairs for my fiancé. Both pairs will not hold a charge. When they do charge, the die very quickly. Disconnect from phone for no reason. Cannot even get to turn on anymore when they are fully charged. These are a waste of money and should be fraud for what the represent compare to what they provide to you. Two different pairs have done the same thing. It's the product in general. bad quality. Do not waste your money on these.",1.0 out of 5 stars
"Pros:
1- looks amazing
2- Loud sound
3- fair bass

Cons:
1- No Next/Previous track buttons.
2- Ears get too hot at gym because of the leather. I would really prefer if they made another sport line that contains cushion instead.

Concentrate on the performance & comfort. The only difference between Solo 2 & 3 is battery which doesn’t make sense",3.0 out of 5 stars
